12257506)	1	0.1
12257509)	1	0.1
12257512)	1	0.1
12257513)	1	0.1
12257515)	1	0.1
12257517)	1	0.1
12257519)	1	0.1
12257521)	1	0.1
12257522)	1	0.1
12257524)	1	0.1
12257526)	1	0.1
12257527)	1	0.1
12257529)	1	0.1
12257531)	1	0.1
12257532)	1	0.1
12257536)	1	0.1
12257538)	1	0.1
12257539)	1	0.1
12257541)	1	0.1
12257544)	1	0.1
12257545)	1	0.1
12257546)	1	0.1
12257547)	1	0.1
12257549)	1	0.1
12257550)	1	0.1
12257551)	1	0.1
12257552)	1	0.1
12257553)	1	0.1
12257554)	1	0.1
12257555)	1	0.1
12257556)	1	0.1
12257558)	1	0.1
12257559)	1	0.1
12257560)	1	0.1
12257563)	1	0.1
12257565)	1	0.1
12257566)	1	0.1
12257567)	1	0.1
12257568)	1	0.1
12257569)	1	0.1
12257570)	1	0.1
12257571)	1	0.1
12257572)	1	0.1
12257573)	1	0.1
12257575)	1	0.1
12257576)	1	0.1
12257577)	1	0.1
12257580)	1	0.1
12257583)	1	0.1
12257585)	1	0.1
12257586)	1	0.1
12257587)	1	0.1
12257588)	1	0.1
12257589)	1	0.1
12257590)	1	0.1
12257591)	1	0.1
12257593)	1	0.1
12257595)	1	0.1
12257596)	1	0.1
12257597)	1	0.1
12257599)	1	0.1
12257601)	1	0.1
12257602)	1	0.1
12257603)	1	0.1
12257605)	1	0.1
12257607)	1	0.1
12257608)	1	0.1
12257609)	1	0.1
12257611)	1	0.1
12257612)	1	0.1
12257614)	1	0.1
12257616)	1	0.1
12257617)	1	0.1
12257618)	1	0.1
12257621)	1	0.1
12257622)	1	0.1
12257623)	1	0.1
12257625)	1	0.1
12257627)	1	0.1
12257628)	1	0.1
12257629)	1	0.1
12257631)	1	0.1
12257632)	1	0.1
12257635)	1	0.1
12257636)	1	0.1
12257638)	1	0.1
12257640)	1	0.1
12257642)	1	0.1
12257644)	1	0.1
12257647)	1	0.1
12257648)	1	0.1
12257650)	1	0.1
12257651)	1	0.1
12257652)	1	0.1
12257655)	1	0.1
12257657)	1	0.1
12257658)	1	0.1
12257659)	1	0.1
12257660)	1	0.1
12257663)	1	0.1
12257664)	1	0.1
12257665)	1	0.1
12257666)	1	0.1
12257668)	1	0.1
12257671)	1	0.1
12257672)	1	0.1
12257675)	1	0.1
12257678)	1	0.1
12257679)	1	0.1
12257684)	1	0.1
12257685)	1	0.1
12257686)	1	0.1
12257687)	1	0.1
12257690)	1	0.1
12257691)	1	0.1
12257692)	1	0.1
12257693)	1	0.1
12257694)	1	0.1
12257695)	1	0.1
12257696)	1	0.1
12257697)	1	0.1
12257700)	1	0.1
12257701)	1	0.1
12257703)	1	0.1
12257707)	1	0.1
12257709)	1	0.1
12257710)	1	0.1
12257712)	1	0.1
12257713)	1	0.1
12257714)	1	0.1
12257715)	1	0.1
12257716)	1	0.1
12257718)	1	0.1
12257719)	1	0.1
12257721)	1	0.1
12257725)	1	0.1
12257726)	1	0.1
12257727)	1	0.1
12257728)	1	0.1
12257729)	1	0.1
12257730)	1	0.1
12257731)	1	0.1
12257734)	1	0.1
12257735)	1	0.1
12257737)	1	0.1
12257739)	1	0.1
12257741)	1	0.1
12257742)	1	0.1
12257744)	1	0.1
12257748)	1	0.1
12257749)	1	0.1
12257750)	1	0.1
12257754)	1	0.1
12257755)	1	0.1
12257758)	1	0.1
12257759)	1	0.1
12257761)	1	0.1
12257762)	1	0.1
12257763)	1	0.1
12257765)	1	0.1
12257767)	1	0.1
12257768)	1	0.1
12257769)	1	0.1
12257772)	1	0.1
12257773)	1	0.1
12257774)	1	0.1
12257777)	1	0.1
12257778)	1	0.1
12257780)	1	0.1
12257782)	1	0.1
12257783)	1	0.1
12257784)	1	0.1
12257786)	1	0.1
12257787)	1	0.1
12257789)	1	0.1
12257790)	1	0.1
12257791)	1	0.1
12257792)	1	0.1
12257793)	1	0.1
12257794)	1	0.1
12257795)	1	0.1
12257796)	1	0.1
12257799)	1	0.1
12257800)	1	0.1
12257801)	1	0.1
12257804)	1	0.1
12257806)	1	0.1
12257808)	1	0.1
12257809)	1	0.1
12257814)	1	0.1
12257816)	1	0.1
12257817)	1	0.1
12257818)	1	0.1
12257819)	1	0.1
12257820)	1	0.1
12257822)	1	0.1
12257823)	1	0.1
12257824)	1	0.1
12257825)	1	0.1
12257826)	1	0.1
12257827)	1	0.1
12257828)	1	0.1
12257829)	1	0.1
12257831)	1	0.1
12257832)	1	0.1
12257833)	1	0.1
12257834)	1	0.1
12257835)	1	0.1
12257836)	1	0.1
12257837)	1	0.1
12257839)	1	0.1
12257840)	1	0.1
12257846)	1	0.1
12257847)	1	0.1
12257849)	1	0.1
12257851)	1	0.1
12257852)	1	0.1
12257853)	1	0.1
12257854)	1	0.1
12257856)	1	0.1
12257858)	1	0.1
12257859)	1	0.1
12257861)	1	0.1
12257862)	1	0.1
12257864)	1	0.1
12257867)	1	0.1
12257869)	1	0.1
12257870)	1	0.1
12257873)	1	0.1
12257874)	1	0.1
12257875)	1	0.1
12257876)	1	0.1
12257878)	1	0.1
12257879)	1	0.1
12257880)	1	0.1
12257881)	1	0.1
12257882)	1	0.1
12257886)	1	0.1
12257887)	1	0.1
12257888)	1	0.1
12257890)	1	0.1
12257891)	1	0.1
12257894)	1	0.1
12257895)	1	0.1
12257896)	1	0.1
12257897)	1	0.1
12257898)	1	0.1
12257901)	1	0.1
12257902)	1	0.1
12257903)	1	0.1
12257904)	1	0.1
12257908)	1	0.1
12257909)	1	0.1
12257910)	1	0.1
12257911)	1	0.1
12257912)	1	0.1
12257914)	1	0.1
12257917)	1	0.1
12257918)	1	0.1
12257919)	1	0.1
12257920)	1	0.1
12257921)	1	0.1
12257924)	1	0.1
12257925)	1	0.1
12257931)	1	0.1
12257932)	1	0.1
12257934)	1	0.1
12257938)	1	0.1
12257939)	1	0.1
12257940)	1	0.1
12257941)	1	0.1
12257942)	1	0.1
12257945)	1	0.1
12257946)	1	0.1
12257947)	1	0.1
12257948)	1	0.1
12257950)	1	0.1
12257952)	1	0.1
12257953)	1	0.1
12257954)	1	0.1
12257955)	1	0.1
12257961)	1	0.1
12257962)	1	0.1
12257963)	1	0.1
12257967)	1	0.1
12257968)	1	0.1
12257970)	1	0.1
12257971)	1	0.1
12257974)	1	0.1
12257976)	1	0.1
12257977)	1	0.1
12257979)	1	0.1
12257981)	1	0.1
12257982)	1	0.1
12257984)	1	0.1
12257985)	1	0.1
12257986)	1	0.1
12257987)	1	0.1
12257989)	1	0.1
12257992)	1	0.1
12257994)	1	0.1
12257996)	1	0.1
12257997)	1	0.1
12257998)	1	0.1
12258000)	1	0.1
12258001)	1	0.1
12258004)	1	0.1
12258007)	1	0.1
12258008)	1	0.1
12258009)	1	0.1
12258010)	1	0.1
12258012)	1	0.1
12258015)	1	0.1
12258016)	1	0.1
12258017)	1	0.1
12258018)	1	0.1
12258020)	1	0.1
12258023)	1	0.1
12258024)	1	0.1
12258025)	1	0.1
12258026)	1	0.1
12258028)	1	0.1
12258029)	1	0.1
12258030)	1	0.1
12258031)	1	0.1
12258033)	1	0.1
12258034)	1	0.1
12258035)	1	0.1
12258036)	1	0.1
12258037)	1	0.1
12258038)	1	0.1
12258039)	1	0.1
12258040)	1	0.1
12258041)	1	0.1
12258046)	1	0.1
12258047)	1	0.1
12258050)	1	0.1
12258051)	1	0.1
12258056)	1	0.1
12258057)	1	0.1
12258059)	1	0.1
12258061)	1	0.1
12258062)	1	0.1
12258064)	1	0.1
12258065)	1	0.1
12258066)	1	0.1
12258068)	1	0.1
12258069)	1	0.1
12258075)	1	0.1
12258076)	1	0.1
12258077)	1	0.1
12258078)	1	0.1
12258081)	1	0.1
12258082)	1	0.1
12258083)	1	0.1
12258086)	1	0.1
12258088)	1	0.1
12258089)	1	0.1
12258090)	1	0.1
12258092)	1	0.1
12258093)	1	0.1
12258094)	1	0.1
12258095)	1	0.1
12258096)	1	0.1
12258099)	1	0.1
12258101)	1	0.1
12258103)	1	0.1
12258105)	1	0.1
12258106)	1	0.1
12258107)	1	0.1
12258109)	1	0.1
12258110)	1	0.1
12258111)	1	0.1
12258113)	1	0.1
12258114)	1	0.1
12258115)	1	0.1
12258116)	1	0.1
12258117)	1	0.1
12258118)	1	0.1
12258120)	1	0.1
12258122)	1	0.1
12258123)	1	0.1
12258124)	1	0.1
12258126)	1	0.1
12258128)	1	0.1
12258129)	1	0.1
12258131)	1	0.1
12258132)	1	0.1
12258133)	1	0.1
12258134)	1	0.1
12258135)	1	0.1
12258136)	1	0.1
12258137)	1	0.1
12258139)	1	0.1
12258141)	1	0.1
12258142)	1	0.1
12258143)	1	0.1
12258144)	1	0.1
12258145)	1	0.1
12258147)	1	0.1
12258149)	1	0.1
12258153)	1	0.1
12258154)	1	0.1
12258155)	1	0.1
12258157)	1	0.1
12258158)	1	0.1
12258159)	1	0.1
12258160)	1	0.1
12258162)	1	0.1
12258163)	1	0.1
12258164)	1	0.1
12258167)	1	0.1
12258168)	1	0.1
12258171)	1	0.1
12258172)	1	0.1
12258173)	1	0.1
12258177)	1	0.1
12258181)	1	0.1
12258184)	1	0.1
12258185)	1	0.1
12258190)	1	0.1
12258191)	1	0.1
12258192)	1	0.1
12258193)	1	0.1
12258195)	1	0.1
12258196)	1	0.1
12258198)	1	0.1
12258199)	1	0.1
12258200)	1	0.1
12258202)	1	0.1
12258204)	1	0.1
12258207)	1	0.1
12258208)	1	0.1
12258209)	1	0.1
12258210)	1	0.1
12258211)	1	0.1
12258213)	1	0.1
12258214)	1	0.1
12258215)	1	0.1
12258217)	1	0.1
12258218)	1	0.1
12258221)	1	0.1
12258223)	1	0.1
12258224)	1	0.1
12258225)	1	0.1
12258226)	1	0.1
12258227)	1	0.1
12258229)	1	0.1
12258230)	1	0.1
12258235)	1	0.1
12258239)	1	0.1
12258240)	1	0.1
12258241)	1	0.1
12258242)	1	0.1
12258246)	1	0.1
12258248)	1	0.1
12258250)	1	0.1
12258251)	1	0.1
12258252)	1	0.1
12258254)	1	0.1
12258255)	1	0.1
12258256)	1	0.1
12258257)	1	0.1
12258258)	1	0.1
12258260)	1	0.1
12258262)	1	0.1
12258265)	1	0.1
12258266)	1	0.1
12258269)	1	0.1
12258270)	1	0.1
12258271)	1	0.1
12258276)	1	0.1
12258277)	1	0.1
12258279)	1	0.1
12258282)	1	0.1
12258283)	1	0.1
12258285)	1	0.1
12258290)	1	0.1
12258291)	1	0.1
12258292)	1	0.1
12258293)	1	0.1
12258294)	1	0.1
12258298)	1	0.1
12258300)	1	0.1
12258302)	1	0.1
12258305)	1	0.1
12258310)	1	0.1
12258311)	1	0.1
12258312)	1	0.1
12258313)	1	0.1
12258314)	1	0.1
12258315)	1	0.1
12258316)	1	0.1
12258317)	1	0.1
12258320)	1	0.1
12258323)	1	0.1
12258325)	1	0.1
12258326)	1	0.1
12258327)	1	0.1
12258330)	1	0.1
12258331)	1	0.1
12258334)	1	0.1
12258335)	1	0.1
12258338)	1	0.1
12258339)	1	0.1
12258340)	1	0.1
12258341)	1	0.1
12258343)	1	0.1
12258345)	1	0.1
12258346)	1	0.1
12258347)	1	0.1
12258348)	1	0.1
12258350)	1	0.1
12258352)	1	0.1
12258353)	1	0.1
12258355)	1	0.1
12258357)	1	0.1
12258358)	1	0.1
12258361)	1	0.1
12258362)	1	0.1
12258363)	1	0.1
12258364)	1	0.1
12258365)	1	0.1
12258366)	1	0.1
12258368)	1	0.1
12258371)	1	0.1
12258374)	1	0.1
12258375)	1	0.1
12258376)	1	0.1
12258377)	1	0.1
12258378)	1	0.1
12258379)	1	0.1
12258380)	1	0.1
12258381)	1	0.1
12258383)	1	0.1
12258386)	1	0.1
12258387)	1	0.1
12258388)	1	0.1
12258389)	1	0.1
12258390)	1	0.1
12258392)	1	0.1
12258393)	1	0.1
12258394)	1	0.1
12258397)	1	0.1
12258399)	1	0.1
12258401)	1	0.1
12258402)	1	0.1
12258403)	1	0.1
12258404)	1	0.1
12258406)	1	0.1
12258407)	1	0.1
12258410)	1	0.1
12258411)	1	0.1
12258412)	1	0.1
12258413)	1	0.1
12258414)	1	0.1
12258415)	1	0.1
12258417)	1	0.1
12258418)	1	0.1
12258419)	1	0.1
12258420)	1	0.1
12258425)	1	0.1
12258426)	1	0.1
12258428)	1	0.1
12258430)	1	0.1
12258431)	1	0.1
12258432)	1	0.1
12258434)	1	0.1
12258437)	1	0.1
12258439)	1	0.1
12258444)	1	0.1
12258445)	1	0.1
12258446)	1	0.1
12258447)	1	0.1
12258449)	1	0.1
12258451)	1	0.1
12258452)	1	0.1
12258453)	1	0.1
12258458)	1	0.1
12258459)	1	0.1
12258460)	1	0.1
12258463)	1	0.1
12258464)	1	0.1
12258466)	1	0.1
12258468)	1	0.1
12258469)	1	0.1
12258470)	1	0.1
12258471)	1	0.1
12258473)	1	0.1
12258476)	1	0.1
12258478)	1	0.1
12258479)	1	0.1
12258480)	1	0.1
12258482)	1	0.1
12258483)	1	0.1
12258487)	1	0.1
12258488)	1	0.1
12258489)	1	0.1
12258493)	1	0.1
12258494)	1	0.1
12258495)	1	0.1
12258496)	1	0.1
12258497)	1	0.1
12258500)	1	0.1
12258501)	1	0.1
12258502)	1	0.1
12258503)	1	0.1
12258506)	1	0.1
12258507)	1	0.1
12258508)	1	0.1
12258510)	1	0.1
12258511)	1	0.1
12258512)	1	0.1
12258514)	1	0.1
12258515)	1	0.1
12258516)	1	0.1
12258521)	1	0.1
12258522)	1	0.1
12258523)	1	0.1
12258524)	1	0.1
12258525)	1	0.1
12258527)	1	0.1
12258528)	1	0.1
12258530)	1	0.1
12258531)	1	0.1
12258532)	1	0.1
12258533)	1	0.1
12258534)	1	0.1
12258535)	1	0.1
12258536)	1	0.1
12258538)	1	0.1
12258539)	1	0.1
12258541)	1	0.1
12258542)	1	0.1
12258546)	1	0.1
12258551)	1	0.1
12258553)	1	0.1
12258554)	1	0.1
12258556)	1	0.1
12258557)	1	0.1
12258559)	1	0.1
12258561)	1	0.1
12258563)	1	0.1
12258564)	1	0.1
12258565)	1	0.1
12258566)	1	0.1
12258568)	1	0.1
12258570)	1	0.1
12258571)	1	0.1
12258572)	1	0.1
12258573)	1	0.1
12258576)	1	0.1
12258578)	1	0.1
12258585)	1	0.1
12258586)	1	0.1
12258587)	1	0.1
12258588)	1	0.1
12258589)	1	0.1
12258590)	1	0.1
12258593)	1	0.1
12258596)	1	0.1
12258598)	1	0.1
12258599)	1	0.1
12258600)	1	0.1
12258602)	1	0.1
12258605)	1	0.1
12258606)	1	0.1
12258607)	1	0.1
12258608)	1	0.1
12258609)	1	0.1
12258610)	1	0.1
12258611)	1	0.1
12258612)	1	0.1
12258613)	1	0.1
12258615)	1	0.1
12258616)	1	0.1
12258618)	1	0.1
12258619)	1	0.1
12258621)	1	0.1
12258622)	1	0.1
12258632)	1	0.1
12258633)	1	0.1
12258634)	1	0.1
12258635)	1	0.1
12258637)	1	0.1
12258642)	1	0.1
12258643)	1	0.1
12258646)	1	0.1
12258647)	1	0.1
12258648)	1	0.1
12258649)	1	0.1
12258650)	1	0.1
12258651)	1	0.1
12258652)	1	0.1
12258653)	1	0.1
12258654)	1	0.1
12258656)	1	0.1
12258658)	1	0.1
12258662)	1	0.1
12258663)	1	0.1
12258665)	1	0.1
12258667)	1	0.1
12258668)	1	0.1
12258670)	1	0.1
12258673)	1	0.1
12258674)	1	0.1
12258676)	1	0.1
12258677)	1	0.1
12258682)	1	0.1
12258683)	1	0.1
12258684)	1	0.1
12258686)	1	0.1
12258687)	1	0.1
12258688)	1	0.1
12258689)	1	0.1
12258690)	1	0.1
12258691)	1	0.1
12258692)	1	0.1
12258693)	1	0.1
12258694)	1	0.1
12258695)	1	0.1
12258696)	1	0.1
12258697)	1	0.1
12258699)	1	0.1
12258700)	1	0.1
12258701)	1	0.1
12258702)	1	0.1
12258704)	1	0.1
12258706)	1	0.1
12258707)	1	0.1
12258708)	1	0.1
12258710)	1	0.1
12258711)	1	0.1
12258712)	1	0.1
12258713)	1	0.1
12258714)	1	0.1
12258715)	1	0.1
12258716)	1	0.1
12258717)	1	0.1
12258718)	1	0.1
12258719)	1	0.1
12258722)	1	0.1
12258723)	1	0.1
12258724)	1	0.1
12258725)	1	0.1
12258727)	1	0.1
12258728)	1	0.1
12258729)	1	0.1
12258730)	1	0.1
12258731)	1	0.1
12258735)	1	0.1
12258736)	1	0.1
12258738)	1	0.1
12258740)	1	0.1
12258742)	1	0.1
12258743)	1	0.1
12258744)	1	0.1
12258745)	1	0.1
12258746)	1	0.1
12258747)	1	0.1
12258749)	1	0.1
12258750)	1	0.1
12258751)	1	0.1
12258752)	1	0.1
12258755)	1	0.1
12258761)	1	0.1
12258763)	1	0.1
12258765)	1	0.1
12258766)	1	0.1
12258767)	1	0.1
12258769)	1	0.1
12258770)	1	0.1
12258771)	1	0.1
12258774)	1	0.1
12258775)	1	0.1
12258780)	1	0.1
12258781)	1	0.1
12258783)	1	0.1
12258784)	1	0.1
12258785)	1	0.1
12258786)	1	0.1
12258788)	1	0.1
12258790)	1	0.1
12258793)	1	0.1
12258794)	1	0.1
12258796)	1	0.1
12258798)	1	0.1
12258800)	1	0.1
12258802)	1	0.1
12258804)	1	0.1
12258805)	1	0.1
12258806)	1	0.1
12258807)	1	0.1
12258810)	1	0.1
12258811)	1	0.1
12258812)	1	0.1
12258813)	1	0.1
12258815)	1	0.1
12258816)	1	0.1
12258817)	1	0.1
12258818)	1	0.1
12258819)	1	0.1
12258820)	1	0.1
12258822)	1	0.1
12258823)	1	0.1
12258824)	1	0.1
12258825)	1	0.1
12258826)	1	0.1
12258827)	1	0.1
12258829)	1	0.1
12258830)	1	0.1
12258832)	1	0.1
12258834)	1	0.1
12258835)	1	0.1
12258841)	1	0.1
12258842)	1	0.1
12258844)	1	0.1
12258845)	1	0.1
12258850)	1	0.1
12258851)	1	0.1
12258854)	1	0.1
12258855)	1	0.1
12258856)	1	0.1
12258857)	1	0.1
12258858)	1	0.1
12258859)	1	0.1
12258861)	1	0.1
12258863)	1	0.1
12258864)	1	0.1
12258865)	1	0.1
12258866)	1	0.1
12258867)	1	0.1
12258868)	1	0.1
12258869)	1	0.1
12258872)	1	0.1
12258873)	1	0.1
12258874)	1	0.1
12258875)	1	0.1
12258876)	1	0.1
12258877)	1	0.1
12258878)	1	0.1
12258879)	1	0.1
12258880)	1	0.1
12258881)	1	0.1
12258882)	1	0.1
12258883)	1	0.1
12258885)	1	0.1
12258886)	1	0.1
12258887)	1	0.1
12258888)	1	0.1
12258889)	1	0.1
12258890)	1	0.1
12258892)	1	0.1
12258895)	1	0.1
12258896)	1	0.1
12258897)	1	0.1
12258898)	1	0.1
12258899)	1	0.1
12258900)	1	0.1
12258901)	1	0.1
12258902)	1	0.1
12258903)	1	0.1
12258905)	1	0.1
12258906)	1	0.1
12258907)	1	0.1
12258909)	1	0.1
12258910)	1	0.1
12258911)	1	0.1
12258912)	1	0.1
12258913)	1	0.1
12258914)	1	0.1
12258915)	1	0.1
12258916)	1	0.1
12258917)	1	0.1
12258918)	1	0.1
12258920)	1	0.1
12258921)	1	0.1
12258922)	1	0.1
12258923)	1	0.1
12258924)	1	0.1
12258925)	1	0.1
12258928)	1	0.1
12258930)	1	0.1
12258931)	1	0.1
12258933)	1	0.1
12258934)	1	0.1
12258935)	1	0.1
12258936)	1	0.1
12258937)	1	0.1
12258938)	1	0.1
12258939)	1	0.1
12258940)	1	0.1
12258941)	1	0.1
12258943)	1	0.1
12258944)	1	0.1
12258945)	1	0.1
12258946)	1	0.1
12258947)	1	0.1
12258949)	1	0.1
12258950)	1	0.1
12258952)	1	0.1
12258953)	1	0.1
12258955)	1	0.1
12258956)	1	0.1
12258957)	1	0.1
12258958)	1	0.1
12258959)	1	0.1
12258960)	1	0.1
12258964)	1	0.1
12258966)	1	0.1
12258967)	1	0.1
12258969)	1	0.1
12258970)	1	0.1
12258971)	1	0.1
12258972)	1	0.1
12258974)	1	0.1
12258975)	1	0.1
12258976)	1	0.1
12258977)	1	0.1
12258978)	1	0.1
12258979)	1	0.1
12258980)	1	0.1
12258981)	1	0.1
12258982)	1	0.1
12258984)	1	0.1
12258985)	1	0.1
12258987)	1	0.1
12258988)	1	0.1
12258990)	1	0.1
12258992)	1	0.1
12258993)	1	0.1
12258995)	1	0.1
12258996)	1	0.1
12258997)	1	0.1
12258998)	1	0.1
12258999)	1	0.1
12259002)	1	0.1
12259003)	1	0.1
12259004)	1	0.1
12259006)	1	0.1
12259010)	1	0.1
12259011)	1	0.1
12259013)	1	0.1
12259014)	1	0.1
12259015)	1	0.1
12259016)	1	0.1
12259017)	1	0.1
12259018)	1	0.1
12259020)	1	0.1
12259021)	1	0.1
12259022)	1	0.1
12259024)	1	0.1
12259027)	1	0.1
12259028)	1	0.1
12259029)	1	0.1
12259031)	1	0.1
12259032)	1	0.1
12259034)	1	0.1
12259035)	1	0.1
12259037)	1	0.1
12259038)	1	0.1
12259039)	1	0.1
12259040)	1	0.1
12259041)	1	0.1
12259042)	1	0.1
12259043)	1	0.1
12259045)	1	0.1
12259046)	1	0.1
12259048)	1	0.1
12259049)	1	0.1
12259050)	1	0.1
12259051)	1	0.1
12259053)	1	0.1
12259055)	1	0.1
12259056)	1	0.1
12259057)	1	0.1
12259059)	1	0.1
12259060)	1	0.1
12259062)	1	0.1
12259063)	1	0.1
12259064)	1	0.1
12259065)	1	0.1
12259066)	1	0.1
12259067)	1	0.1
12259068)	1	0.1
12259069)	1	0.1
12259070)	1	0.1
12259071)	1	0.1
12259073)	1	0.1
12259074)	1	0.1
12259075)	1	0.1
12259076)	1	0.1
12259077)	1	0.1
12259078)	1	0.1
12259081)	1	0.1
12259083)	1	0.1
12259085)	1	0.1
12259087)	1	0.1
12259088)	1	0.1
12259090)	1	0.1
12259091)	1	0.1
12259092)	1	0.1
12259093)	1	0.1
12259095)	1	0.1
12259096)	1	0.1
12259097)	1	0.1
12259098)	1	0.1
12259100)	1	0.1
12259101)	1	0.1
12259103)	1	0.1
12259104)	1	0.1
12259106)	1	0.1
12259108)	1	0.1
12259109)	1	0.1
12259111)	1	0.1
12259113)	1	0.1
12259114)	1	0.1
12259117)	1	0.1
12259119)	1	0.1
12259120)	1	0.1
12259121)	1	0.1
12259122)	1	0.1
12259123)	1	0.1
12259124)	1	0.1
12259127)	1	0.1
12259129)	1	0.1
12259131)	1	0.1
12259132)	1	0.1
12259134)	1	0.1
12259135)	1	0.1
12259136)	1	0.1
12259137)	1	0.1
12259139)	1	0.1
12259140)	1	0.1
12259141)	1	0.1
12259142)	1	0.1
12259143)	1	0.1
12259144)	1	0.1
12259145)	1	0.1
12259146)	1	0.1
12259147)	1	0.1
12259148)	1	0.1
12259149)	1	0.1
12259150)	1	0.1
12259151)	1	0.1
12259152)	1	0.1
12259153)	1	0.1
12259155)	1	0.1
12259158)	1	0.1
12259159)	1	0.1
12259160)	1	0.1
12259161)	1	0.1
12259162)	1	0.1
12259164)	1	0.1
12259165)	1	0.1
12259167)	1	0.1
12259168)	1	0.1
12259169)	1	0.1
12259170)	1	0.1
12259172)	1	0.1
12259173)	1	0.1
12259175)	1	0.1
12259177)	1	0.1
12259178)	1	0.1
12259180)	1	0.1
12259182)	1	0.1
12259183)	1	0.1
12259184)	1	0.1
12259185)	1	0.1
12259187)	1	0.1
12259188)	1	0.1
12259189)	1	0.1
12259190)	1	0.1
12259191)	1	0.1
12259192)	1	0.1
12259193)	1	0.1
12259194)	1	0.1
12259195)	1	0.1
12259196)	1	0.1
12259198)	1	0.1
12259200)	1	0.1
12259201)	1	0.1
12259202)	1	0.1
12259203)	1	0.1
12259204)	1	0.1
12259205)	1	0.1
12259206)	1	0.1
12259207)	1	0.1
12259208)	1	0.1
12259209)	1	0.1
12259210)	1	0.1
12259211)	1	0.1
12259212)	1	0.1
12259215)	1	0.1
12259216)	1	0.1
12259217)	1	0.1
12259218)	1	0.1
12259219)	1	0.1
12259220)	1	0.1
12259222)	1	0.1
12259224)	1	0.1
12259226)	1	0.1
12259227)	1	0.1
12259228)	1	0.1
12259230)	1	0.1
12259233)	1	0.1
12259234)	1	0.1
12259235)	1	0.1
12259236)	1	0.1
12259237)	1	0.1
12259238)	1	0.1
12259240)	1	0.1
12259242)	1	0.1
12259243)	1	0.1
12259244)	1	0.1
12259245)	1	0.1
12259248)	1	0.1
12259249)	1	0.1
